image_id,split,basin,source,centroid_lat,centroid_lon,extent_image,annotations_latlon,annotations_image
5342,valid,denver,label_expert,40.48472761854839,-104.67839818095102,"POLYGON ((-104.67956277125958 40.48384185555664, -104.67723359064246 40.48384185555664, -104.67723359064246 40.48561338154015, -104.67956277125958 40.48561338154015, -104.67956277125958 40.48384185555664))","[{'bbox': 'POLYGON ((-104.6784664186644136 40.4848729390392279, -104.6784664186644136 40.4848452589457395, -104.6785028121115602 40.4848452589457395, -104.6785028121115602 40.4848729390392279, -104.6784664186644136 40.4848729390392279))'}, {'bbox': 'POLYGON ((-104.6784391235790537 40.4849179191911546, -104.6784391235790537 40.4848867790859757, -104.6784800662070865 40.4848867790859757, -104.6784800662070865 40.4849179191911546, -104.6784391235790537 40.4849179191911546))'}]","[{'bbox': [233, 214, 241, 222], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [238, 201, 247, 210], 'bbox_mode': 0, 'category_id': 0}]"
5343,train,denver,label_expert,40.48077251086425,-104.67387780818132,"POLYGON ((-104.67504239848986 40.479886695680946, -104.67271321787274 40.479886695680946, -104.67271321787274 40.48165832604754, -104.67504239848986 40.48165832604754, -104.67504239848986 40.479886695680946))","[{'bbox': 'POLYGON ((-104.6737185868500575 40.4807482893553257, -104.6737185868500575 40.4807206076308432, -104.6737549802971898 40.4807206076308432, -104.6737549802971898 40.4807482893553257, -104.6737185868500575 40.4807482893553257))'}, {'bbox': 'POLYGON ((-104.6737777262016635 40.4807725108642416, -104.6737777262016635 40.4807413689242068, -104.6738232180105825 40.4807413689242068, -104.6738232180105825 40.4807725108642416, -104.6737777262016635 40.4807725108642416))'}]","[{'bbox': [283, 263, 291, 271], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [268, 256, 278, 265], 'bbox_mode': 0, 'category_id': 0}]"
5344,train,denver,label_expert,40.46420240543783,-104.53133999490782,"POLYGON ((-104.53250458521639 40.46331637164156, -104.53017540459926 40.46331637164156, -104.53017540459926 40.46508843923411, -104.53250458521639 40.46508843923411, -104.53250458521639 40.46331637164156))","[{'bbox': 'POLYGON ((-104.5312626588326452 40.4643823810527010, -104.5312626588326452 40.4643512314270524, -104.5313036014606780 40.4643512314270524, -104.5313036014606780 40.4643823810527010, -104.5312626588326452 40.4643823810527010))'}, {'bbox': 'POLYGON ((-104.5314376783218506 40.4643255734291145, -104.5314376783218506 40.4642907605706483, -104.5314797967010065 40.4642907605706483, -104.5314797967010065 40.4643255734291145, -104.5314376783218506 40.4643255734291145))'}, {'bbox': 'POLYGON ((-104.5314407774235690 40.4642843789068536, -104.5314407774235690 40.4642503022438973, -104.5314832581489810 40.4642503022438973, -104.5314832581489810 40.4642843789068536, -104.5314407774235690 40.4642843789068536))'}]","[{'bbox': [264, 204, 273, 213], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [225.268798828125, 220.41331481933594, 234.52725219726562, 230.4717254638672], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [224.50790405273438, 232.31556701660156, 233.84600830078125, 242.16127014160156], 'bbox_mode': 0, 'category_id': 0}]"
5345,test,denver,label_expert,40.46001216358513,-104.54095224204924,"POLYGON ((-104.54211683235779 40.459126074517826, -104.53978765174067 40.459126074517826, -104.53978765174067 40.46089825265242, -104.54211683235779 40.46089825265242, -104.54211683235779 40.459126074517826))","[{'bbox': 'POLYGON ((-104.5409223719453422 40.4600648960065215, -104.5409223719453422 40.4600291435097432, -104.5409643092207972 40.4600291435097432, -104.5409643092207972 40.4600648960065215, -104.5409223719453422 40.4600648960065215))'}]","[{'bbox': [253.34739685058594, 240.76507568359375, 262.5660400390625, 251.09432983398438], 'bbox_mode': 0, 'category_id': 0}]"
5346,train,denver,label_expert,40.45731093191293,-104.5282812245404,"POLYGON ((-104.52944581484896 40.45642480721777, -104.52711663423183 40.45642480721777, -104.52711663423183 40.458197056608086, -104.52944581484896 40.458197056608086, -104.52944581484896 40.45642480721777))","[{'bbox': 'POLYGON ((-104.5283312655302126 40.4572520876948900, -104.5283312655302126 40.4572278577227564, -104.5283631097964587 40.4572278577227564, -104.5283631097964587 40.4572520876948900, -104.5283312655302126 40.4572520876948900))'}, {'bbox': 'POLYGON ((-104.5283176179875397 40.4572105505998039, -104.5283176179875397 40.4571793977784893, -104.5283585606155725 40.4571793977784893, -104.5283585606155725 40.4572105505998039, -104.5283176179875397 40.4572105505998039))'}]","[{'bbox': [238, 273, 245, 280], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [239, 285, 248, 294], 'bbox_mode': 0, 'category_id': 0}]"
5347,train,denver,label_expert,40.456992695655856,-104.523576878741,"POLYGON ((-104.52474146904959 40.45610656676347, -104.52241228843246 40.45610656676347, -104.52241228843246 40.45787882454826, -104.52474146904959 40.45787882454826, -104.52474146904959 40.45610656676347))","[{'bbox': 'POLYGON ((-104.5235950754645984 40.4569857727738906, -104.5235950754645984 40.4569615426869902, -104.5236269197308445 40.4569615426869902, -104.5236269197308445 40.4569857727738906, -104.5235950754645984 40.4569857727738906))'}, {'bbox': 'POLYGON ((-104.5236405672735316 40.4569892342148805, -104.5236405672735316 40.4569580812460075, -104.5236815099015644 40.4569580812460075, -104.5236815099015644 40.4569892342148805, -104.5236405672735316 40.4569892342148805))'}]","[{'bbox': [245, 258, 252, 265], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [233, 257, 242, 266], 'bbox_mode': 0, 'category_id': 0}]"
5348,test,denver,label_expert,40.48409386565636,-104.46877947927774,"POLYGON ((-104.4699440695863 40.48320809430131, -104.46761488896918 40.48320809430131, -104.46761488896918 40.484979637011385, -104.4699440695863 40.484979637011385, -104.4699440695863 40.48320809430131))",[],[]
5349,train,denver,label_expert,40.477449993910426,-104.43034610648893,"POLYGON ((-104.4315106967975 40.4765641348865, -104.42918151618038 40.4765641348865, -104.42918151618038 40.47833585293434, -104.4315106967975 40.47833585293434, -104.4315106967975 40.4765641348865))",[],[]
5350,train,denver,label_expert,40.4786529950688,-104.43498045234276,"POLYGON ((-104.43614504265133 40.47776715191814, -104.4338158620342 40.47776715191814, -104.4338158620342 40.47953883821946, -104.43614504265133 40.47953883821946, -104.43614504265133 40.47776715191814))","[{'bbox': 'POLYGON ((-104.4361450426513329 40.4788908936712417, -104.4361450426513329 40.4786746299570552, -104.4361450426513329 40.4786746299570552, -104.4361450426513329 40.4788908936712417, -104.4361450426513329 40.4788908936712417))'}]","[{'bbox': [0.0, 187.24963242111448, 0.0, 249.74772905406712], 'bbox_mode': 0, 'category_id': 0}]"
5351,train,permian,label_expert,32.70863745549949,-104.04012488723228,"POLYGON ((-104.04128947754083 32.70765753505646, -104.0389602969237 32.70765753505646, -104.0389602969237 32.70961737594253, -104.04128947754083 32.70961737594253, -104.04128947754083 32.70765753505646))","[{'bbox': 'POLYGON ((-104.0405024692463769 32.7084996541871931, -104.0405024692463769 32.7084652038591202, -104.0405388626935093 32.7084652038591202, -104.0405388626935093 32.7084996541871931, -104.0405024692463769 32.7084996541871931))'}, {'bbox': 'POLYGON ((-104.0405024692463769 32.7084575482306548, -104.0405024692463769 32.7084230979025818, -104.0405434118744097 32.7084230979025818, -104.0405434118744097 32.7084575482306548, -104.0405024692463769 32.7084575482306548))'}, {'bbox': 'POLYGON ((-104.0404956760176276 32.7084133377239112, -104.0404956760176276 32.7083734886451509, -104.0405401854655878 32.7083734886451509, -104.0405401854655878 32.7084133377239112, -104.0404956760176276 32.7084133377239112))'}, {'bbox': 'POLYGON ((-104.0404966049290465 32.7085431618143545, -104.0404966049290465 32.7085066401117075, -104.0405370765069506 32.7085066401117075, -104.0405370765069506 32.7085431618143545, -104.0404966049290465 32.7085431618143545))'}]","[{'bbox': [165, 292, 173, 301], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [164, 303, 173, 312], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [164.709228515625, 314.5498046875, 174.4932861328125, 324.960205078125], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [165.39263916015625, 280.6338195800781, 174.28909301757812, 290.1749572753906], 'bbox_mode': 0, 'category_id': 0}]"
5352,train,permian,label_expert,32.70975207086754,-104.03629625504058,"POLYGON ((-104.03746084534916 32.70877216266703, -104.03513166473202 32.70877216266703, -104.03513166473202 32.71073197906804, -104.03746084534916 32.71073197906804, -104.03746084534916 32.70877216266703))","[{'bbox': 'POLYGON ((-104.0367039217897371 32.7098424856117660, -104.0367039217897371 32.7097991783971906, -104.0367511718804110 32.7097991783971906, -104.0367511718804110 32.7098424856117660, -104.0367039217897371 32.7098424856117660))'}, {'bbox': 'POLYGON ((-104.0366932532608359 32.7100571793500947, -104.0366932532608359 32.7100112212717846, -104.0367444187735231 32.7100112212717846, -104.0367444187735231 32.7100571793500947, -104.0366932532608359 32.7100571793500947))'}, {'bbox': 'POLYGON ((-104.0366980363008338 32.7100035556345432, -104.0366980363008338 32.7099574724482594, -104.0367500161902115 32.7099574724482594, -104.0367500161902115 32.7100035556345432, -104.0366980363008338 32.7100035556345432))'}, {'bbox': 'POLYGON ((-104.0367016400495430 32.7099494337065906, -104.0367016400495430 32.7099038639185409, -104.0367514350326417 32.7099038639185409, -104.0367514350326417 32.7099494337065906, -104.0367016400495430 32.7099494337065906))'}, {'bbox': 'POLYGON ((-104.0367048947796746 32.7098926620246289, -104.0367048947796746 32.7098490937304121, -104.0367546513068646 32.7098490937304121, -104.0367546513068646 32.7098926620246289, -104.0367048947796746 32.7098926620246289))'}]","[{'bbox': [156.00027465820312, 232.37924194335938, 166.38677978515625, 243.69320678710938], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [157.4847412109375, 176.2907257080078, 168.73193359375, 188.29722595214844], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [156.2543182373047, 190.29986572265625, 167.68052673339844, 202.33905029296875], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [155.9424285888672, 204.4391632080078, 166.8883514404297, 216.34422302246094], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [155.2354278564453, 219.2707061767578, 166.1728973388672, 230.6528778076172], 'bbox_mode': 0, 'category_id': 0}]"
5353,test,permian,label_expert,32.70660576030101,-104.03478504105004,"POLYGON ((-104.03594963135859 32.705625817543535, -104.03362045074147 32.705625817543535, -104.03362045074147 32.707585703058484, -104.03594963135859 32.707585703058484, -104.03594963135859 32.705625817543535))","[{'bbox': 'POLYGON ((-104.0351212524926723 32.7065300926620139, -104.0351212524926723 32.7064905223387825, -104.0351639452114796 32.7064905223387825, -104.0351639452114796 32.7065300926620139, -104.0351212524926723 32.7065300926620139))'}]","[{'bbox': [172.70936584472656, 275.76739501953125, 182.0940704345703, 286.104736328125], 'bbox_mode': 0, 'category_id': 0}]"
5354,train,permian,label_expert,32.70259692855479,-104.03610776824812,"POLYGON ((-104.0372723585567 32.70161694177126, -104.03494317793958 32.70161694177126, -104.03494317793958 32.70357691533831, -104.0372723585567 32.70357691533831, -104.0372723585567 32.70161694177126))","[{'bbox': 'POLYGON ((-104.0356301042543947 32.7028610656175331, -104.0356301042543947 32.7028227848838000, -104.0356801452442141 32.7028227848838000, -104.0356801452442141 32.7028610656175331, -104.0356301042543947 32.7028610656175331))'}, {'bbox': 'POLYGON ((-104.0356028091690348 32.7028227848838000, -104.0356028091690348 32.7027806760766993, -104.0356528501588684 32.7027806760766993, -104.0356528501588684 32.7028227848838000, -104.0356028091690348 32.7028227848838000))'}, {'bbox': 'POLYGON ((-104.0356028091690348 32.7026390373618909, -104.0356028091690348 32.7025969285547831, -104.0356528501588684 32.7025969285547831, -104.0356528501588684 32.7026390373618909, -104.0356028091690348 32.7026390373618909))'}, {'bbox': 'POLYGON ((-104.0356119075308214 32.7029070024980086, -104.0356119075308214 32.7028648936909079, -104.0356664977015413 32.7028648936909079, -104.0356664977015413 32.7029070024980086, -104.0356119075308214 32.7029070024980086))'}, {'bbox': 'POLYGON ((-104.0356164567117219 32.7025471636009328, -104.0356164567117219 32.7025127109405744, -104.0356528501588684 32.7025127109405744, -104.0356528501588684 32.7025471636009328, -104.0356164567117219 32.7025471636009328))'}, {'bbox': 'POLYGON ((-104.0355982599881486 32.7025931004814154, -104.0355982599881486 32.7025509916743076, -104.0356483009779680 32.7025509916743076, -104.0356483009779680 32.7025931004814154, -104.0355982599881486 32.7025931004814154))'}, {'bbox': 'POLYGON ((-104.0365401347949330 32.7027200869556580, -104.0365401347949330 32.7026754511388162, -104.0365915288217735 32.7026754511388162, -104.0365915288217735 32.7027200869556580, -104.0365401347949330 32.7027200869556580))'}, {'bbox': 'POLYGON ((-104.0365508620489123 32.7029859782989192, -104.0365508620489123 32.7029399264640901, -104.0366020258956468 32.7029399264640901, -104.0366020258956468 32.7029859782989192, -104.0365508620489123 32.7029859782989192))'}, {'bbox': 'POLYGON ((-104.0355905471495959 32.7027295727925065, -104.0355905471495959 32.7026904849250215, -104.0356362530343546 32.7026904849250215, -104.0356362530343546 32.7027295727925065, -104.0355905471495959 32.7027295727925065))'}, {'bbox': 'POLYGON ((-104.0355966276252104 32.7027756492186867, -104.0355966276252104 32.7027335605052301, -104.0356455596411251 32.7027335605052301, -104.0356455596411251 32.7027756492186867, -104.0355966276252104 32.7027756492186867))'}, {'bbox': 'POLYGON ((-104.0365433447524026 32.7028274609791652, -104.0365433447524026 32.7027827159323223, -104.0365953468545683 32.7027827159323223, -104.0365953468545683 32.7028274609791652, -104.0365433447524026 32.7028274609791652))'}, {'bbox': 'POLYGON ((-104.0365442721366804 32.7028798918459316, -104.0365442721366804 32.7028340212043958, -104.0365971962087741 32.7028340212043958, -104.0365971962087741 32.7028798918459316, -104.0365442721366804 32.7028798918459316))'}, {'bbox': 'POLYGON ((-104.0355917814869713 32.7026848324186048, -104.0355917814869713 32.7026433160236110, -104.0356395453874114 32.7026433160236110, -104.0356395453874114 32.7026848324186048, -104.0355917814869713 32.7026848324186048))'}, {'bbox': 'POLYGON ((-104.0365460350692217 32.7029330466681003, -104.0365460350692217 32.7028871446010356, -104.0365968628085653 32.7028871446010356, -104.0365968628085653 32.7029330466681003, -104.0365460350692217 32.7029330466681003))'}, {'bbox': 'POLYGON ((-104.0365428033848758 32.7027743700594655, -104.0365428033848758 32.7027286953309897, -104.0365942936208938 32.7027286953309897, -104.0365942936208938 32.7027743700594655, -104.0365428033848758 32.7027743700594655))'}]","[{'bbox': [350, 187, 361, 197], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [356, 197, 367, 208], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [356, 245, 367, 256], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [353, 175, 365, 186], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [356, 269, 364, 278], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [357, 257, 368, 268], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [149.65985107421875, 223.82757568359375, 160.957275390625, 235.48770141601562], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [147.35238647460938, 154.3693084716797, 158.59921264648438, 166.3993377685547], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [359.64837646484375, 221.349609375, 369.6954345703125, 231.56045532226562], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [357.60260009765625, 209.3131561279297, 368.35882568359375, 220.3079071044922], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [148.82057189941406, 195.77847290039062, 160.2516632080078, 207.46713256835938], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [148.41404724121094, 182.08206176757812, 160.0478057861328, 194.06475830078125], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [358.9246520996094, 233.03704833984375, 369.4241027832031, 243.88229370117188], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [148.48733520507812, 168.196533203125, 159.6602783203125, 180.18743896484375], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [149.05209350585938, 209.64730834960938, 160.37066650390625, 221.57882690429688], 'bbox_mode': 0, 'category_id': 0}]"
